Date,Revenue,COGS
8/4/2020,3298352.62,2591360.98
8/5/2020,2223462.81,1734678.05
8/6/2020,2991469.99,2308279.85
8/7/2020,3277756.91,2547914.06
8/8/2020,2449651.51,2088845.7
8/9/2020,2935305.67,2352528.07
8/10/2020,2914723.92,2318822.04
8/11/2020,2533038.45,2110648.66
8/12/2020,4245177.97,3574622.62
8/13/2020,3438121.83,2662240.38
8/14/2020,3685522.51,2879232.79
8/15/2020,2556409.43,2072000.19
8/16/2020,2596444.46,2077063.06
8/17/2020,3646382.12,2892437.08
8/18/2020,3240488.83,2493505.46
8/19/2020,3279887.27,2543910.75
8/20/2020,3569013.59,2909846.44
8/21/2020,3939388.46,3133654.06
8/22/2020,2465099.71,2000862.66
8/23/2020,2832425.22,2280579.88
8/24/2020,3217603.07,2631929.43
8/25/2020,2428315.18,1917538.84
8/26/2020,3194953.82,2616197.98
8/27/2020,4445347.68,3675387.97
8/28/2020,7296538.72,5928088.7
8/29/2020,7517051.79,6089417.86
8/30/2020,8480394.59,6775599.46
8/31/2020,7490849.71,6294569.34
9/1/2020,6047477.92,5072223.86
9/2/2020,1434923.77,1282633.72
9/3/2020,1557705.54,1435356.63
9/4/2020,1425115.38,1249060.77
9/5/2020,1581867.47,1449235.72
9/6/2020,2654105.11,2377874.42
9/7/2020,2479133.84,2159138.36
9/8/2020,2542645.13,2183405
9/9/2020,1979410.07,1799215.01
9/10/2020,3146008.14,2761931.92
9/11/2020,1990335.39,1821328.74
9/12/2020,2806228.3,2605429.08
9/13/2020,2240095.92,1957201.32
9/14/2020,2832905.03,2603630.98
9/15/2020,2914536.51,2476205.19
9/16/2020,1994638.41,1821831.75
9/17/2020,1827659.24,1626961.14
9/18/2020,2600220.08,2233677.06
9/19/2020,1806587.98,1582702.76
9/20/2020,2334885.81,2132834.58
9/21/2020,3082015.84,2723671.97
9/22/2020,2827707.7,2426080.5
9/23/2020,2254030.17,2095482.45
9/24/2020,2021614.99,1879290.21
9/25/2020,2587034.31,2341681.4
9/26/2020,2219447.23,2025784.18
9/27/2020,3907778.93,3495826.9
9/28/2020,4681424.38,4163962.01
9/29/2020,3862957.51,3418321.41
9/30/2020,3185317.6,2835582.57
10/1/2020,2053948.94,1801442.13
10/2/2020,844947.12,672777.16
10/3/2020,1819620.17,1400911.62
10/4/2020,1305849.84,1031248.84
10/5/2020,1476045.28,1106750.78
10/6/2020,2225510.95,1785750.97
10/7/2020,2084609.48,1633404.7
10/8/2020,1798621.9,1415449.28
10/9/2020,1682037.65,1404182.57
10/10/2020,2023437.43,1582185.76
10/11/2020,1446988.51,1177371.98
10/12/2020,1856496.7,1470316.91
10/13/2020,3071390.97,2435896.58
10/14/2020,2627129.58,2030216.9
10/15/2020,1826480.99,1499468.55
10/16/2020,2213689.11,1814772.4
10/17/2020,2024181.52,1623856.95
10/18/2020,2416150.55,2000897.4
10/19/2020,1798941.77,1455468.16
10/20/2020,2361849.87,1800189.76
10/21/2020,2168284.88,1762213.02
10/22/2020,2384359.77,1939167.59
10/23/2020,1313373.58,984874.54
10/24/2020,2435210.66,1935814.16
10/25/2020,2045855.5,1595051.09
10/26/2020,2383306.02,1881515.76
10/27/2020,3242319.66,2668015.76
10/28/2020,4138715.4,3246854.44
10/29/2020,3361148.04,2777298.73
10/30/2020,2606337.42,2045887.36
10/31/2020,3099623.67,2419274.6
11/1/2020,2000351.9,1651707.88
11/2/2020,1609265.54,1276568.22
11/3/2020,1148970.3,951051.1
11/4/2020,1475675.48,1140886.92
11/5/2020,1340308.97,1063954.02
11/6/2020,717152.89,537123.9
11/7/2020,1261006.58,1012158.51
11/8/2020,1462906.75,1152752.12
11/9/2020,1841341.67,1500031.86
11/10/2020,1423817.05,1131446.53
11/11/2020,1850484.56,1510899.02
11/12/2020,1742209.81,1490266.12
11/13/2020,1874908.56,1475799.13
11/14/2020,1505407.33,1170919.18
11/15/2020,1822943.34,1452200.16
11/16/2020,1677772.33,1289405.39
11/17/2020,1698265.63,1375791.27
11/18/2020,1708292.62,1460231.18
11/19/2020,1389140.38,1147069.41
11/20/2020,1761075.99,1653768.63
11/21/2020,1277317.49,1191035.2
11/22/2020,1402812.95,1422457.39
11/23/2020,1254495.47,1331674.56
11/24/2020,1234768.03,1251831.61
11/25/2020,1016787.85,1011073.66
11/26/2020,1003033.14,1066907.31
11/27/2020,2064673.72,2076697.24
11/28/2020,2102733.52,2118368.35
11/29/2020,1696662.48,1642786.66
11/30/2020,1376299.12,1423882.94
12/1/2020,1160032.88,1083886.83
12/2/2020,370653.23,366277.85
12/3/2020,528608.48,509665.44
12/4/2020,645703.05,632473.93
12/5/2020,653591.96,700683.81
12/6/2020,755648.75,731905.7
12/7/2020,832522.38,856716.78
12/8/2020,1297656.34,1226584.15
12/9/2020,1154833.63,1135523.17
12/10/2020,696601.42,694712.49
12/11/2020,708701.4,714731.83
12/12/2020,1122552.93,1114505.97
12/13/2020,937152.62,894184.44
12/14/2020,1601200.69,1536265.51
12/15/2020,1355809.66,1345601.61
12/16/2020,1368150.26,1378715.06
12/17/2020,1104685.57,1105268.19
12/18/2020,1251306.12,1173503.24
12/19/2020,1648432.09,1604918.15
12/20/2020,1777867.4,1748875.07
12/21/2020,2040125.86,2025685.77
12/22/2020,2050706.5,1957791.36
12/23/2020,1964805.24,2036033.68
12/24/2020,1223063.47,1196024.1
12/25/2020,1200258.49,1181002.97
12/26/2020,1099988,1121806.33
12/27/2020,1517374.4,1548752.98
12/28/2020,3627797.75,3660309.96
12/29/2020,2940732.69,2915164.04
12/30/2020,2881135.64,2881761.18
12/31/2020,2153864.87,2157011.11
1/1/2021,1553431.51,1547553.58
1/2/2021,378420.41,311258.46
1/3/2021,677894.56,516308.19
1/4/2021,819877.04,631242.67
1/5/2021,1174326.91,961163.6
1/6/2021,1114251.05,906466.26
1/7/2021,837846.02,690390.14
1/8/2021,1023293.14,849565.94
1/9/2021,853729.27,699954.28
1/10/2021,1180728.66,984866.85
1/11/2021,1515387.6,1201417.37
1/12/2021,1062807.64,869052.09
1/13/2021,1070756.5,856031.34
1/14/2021,764427.24,629061.31
1/15/2021,977003.78,779003.57
1/16/2021,1185774.61,916210.38
1/17/2021,1224098.2,966990.57
1/18/2021,2502006.18,1916159.06
1/19/2021,2011018.39,1652010.17
1/20/2021,1595354.2,1216527.62
1/21/2021,1698207.91,1250048.47
1/22/2021,1620041.5,1267935.48
1/23/2021,1744298.27,1412867.08
1/24/2021,1862707.42,1491339.57
1/25/2021,2346216.5,1913189.53
1/26/2021,2993616.58,2282478.29
1/27/2021,2258351.94,1690062.59
1/28/2021,2405871.45,1845885.39
1/29/2021,2246568.53,1778946.6
1/30/2021,2167603.39,1754979.72
1/31/2021,1607178.02,1317474.79
2/1/2021,1551374.11,1281321.59
2/2/2021,958876.9,764858.08
2/3/2021,1095535.11,933310.92
2/4/2021,1345207.17,1009834.12
2/5/2021,1749418.05,1399602.15
2/6/2021,1240787.91,940727.48
2/7/2021,1814367.53,1394396.68
2/8/2021,1325809.68,1131072.08
2/9/2021,1448124.96,1194857.77
2/10/2021,1851743.73,1575581.32
2/11/2021,1689417.95,1396084.38
2/12/2021,1983824.96,1679342.84
2/13/2021,1986462.63,1556559.62
2/14/2021,2942830.48,2472928.79
2/15/2021,3142099.08,2531323.24
2/16/2021,1874868.49,1645455.89
2/17/2021,2468895.03,1948858.13
2/18/2021,1729200.62,1374282
2/19/2021,2485137.46,1894234.27
2/20/2021,2510521.11,1978226.96
2/21/2021,2673937.37,2158355.9
2/22/2021,3295922.4,2680528.93
2/23/2021,4952064.84,3886168.63
2/24/2021,2880648.13,2377495.5
2/25/2021,5675843.97,4598510.35
2/26/2021,3813868.44,3118356.14
2/27/2021,3241854.71,2733660.27
2/28/2021,2348995.75,1901704.24
3/1/2021,1942260.67,1595206.21
3/2/2021,679248.37,536287.19
3/3/2021,1202803.22,982110.07
3/4/2021,2188811.67,1718125.54
3/5/2021,1350969.16,1101818.84
3/6/2021,1702498.76,1385168.73
3/7/2021,2475099.15,2022240.35
3/8/2021,2765984.78,2054703.58
3/9/2021,2910840.37,2318282.64
3/10/2021,2793536.43,2183321.72
3/11/2021,4291688.17,3434300.04
3/12/2021,4134860.06,3361961.81
3/13/2021,2417371.88,1968099.73
3/14/2021,2889680.59,2334076
3/15/2021,3654509.31,2866925.36
3/16/2021,4008350.11,3320217.27
3/17/2021,4400411.89,3480694.63
3/18/2021,5516765.31,4537155.51
3/19/2021,3614457.51,2975958.79
3/20/2021,3232018.55,2766387.35
3/21/2021,2822145.24,2475231.8
3/22/2021,3923103.49,3698730.81
3/23/2021,4222620.69,3768846.71
3/24/2021,4003647.57,3639438.17
3/25/2021,4847687.37,4322456.49
3/26/2021,4034615.27,3623284.41
3/27/2021,3612774.77,3405524.2
3/28/2021,3528929.89,3193051.24
3/29/2021,4090090.6,3735223.94
3/30/2021,10795905.35,9875208.04
3/31/2021,9220320.43,8547874.84
4/1/2021,9027075.84,8225391.38
4/2/2021,7866035.23,7228630.89
4/3/2021,7594752.42,7064149.71
4/4/2021,1720555.46,1597615.49
4/5/2021,2665962.66,2489752.36
4/6/2021,2627509.32,2395678.58
4/7/2021,3504391.02,3200078
4/8/2021,3026850.22,2768519.33
4/9/2021,3110153.27,2714930.73
4/10/2021,2505766.01,2142941.81
4/11/2021,2755337.37,2528446.54
4/12/2021,3206411.87,3006280.88
4/13/2021,3231903.43,2897501.76
4/14/2021,5218947.03,4826353.96
4/15/2021,4270735.63,3783812.65
4/16/2021,3735241.12,3308841.35
4/17/2021,3800876.52,3259298.49
4/18/2021,4448113.81,3495208.68
4/19/2021,3468512.12,2925337.15
4/20/2021,4030055.78,3186833.6
4/21/2021,5244905.44,4141247.89
4/22/2021,4635126.49,3691630.05
4/23/2021,2503702.41,1966755.8
4/24/2021,3966260.92,3199689.13
4/25/2021,4545990.29,3630097.75
4/26/2021,4718077.11,3814996.18
4/27/2021,5303542.87,4355535.28
4/28/2021,5606431.49,4335482.99
4/29/2021,9535515.05,7714922.63
4/30/2021,6962149.33,5622679.65
5/1/2021,6555221.49,5276005.92
5/2/2021,5301495.07,4383106.98
5/3/2021,3778243.02,3051862.47
5/4/2021,1930133.97,1605646.92
5/5/2021,2491751.76,1992920.65
5/6/2021,3090364.98,2462408.5
5/7/2021,3099539.75,2583097.98
5/8/2021,2448108.31,2024581.03
5/9/2021,3801718.87,3192875.3
5/10/2021,3546216.71,2807669.46
5/11/2021,3323078.36,2752138.51
5/12/2021,4782841.68,3847828.01
5/13/2021,5666923.8,4709813.19
5/14/2021,5250104.11,4258778.21
5/15/2021,3858160.76,3146686.62
5/16/2021,3981359.06,3199505.04
5/17/2021,4684806.7,3826508.17
5/18/2021,3549112.31,2889339.05
5/19/2021,4795038.58,3840346.57
5/20/2021,5057797.75,4088691.43
5/21/2021,5434543.62,4271132.76
5/22/2021,4310539.38,3526722.84
5/23/2021,3846392.54,3086892.89
5/24/2021,3987573.28,3177252.48
5/25/2021,3822459.48,3142554.15
5/26/2021,4915453.17,4056932.97
5/27/2021,7320510.07,6048379.93
5/28/2021,6925957.27,5561587.62
5/29/2021,4630943.52,3787091.31
5/30/2021,8887935.6,7274840.31
5/31/2021,7996369.9,6466327.4
6/1/2021,7479521.04,6141761.22
6/2/2021,6960798.21,5572082.02
6/3/2021,6367799.03,5139667.32
6/4/2021,2524112.16,2097669.41
6/5/2021,2884765.01,2262050.61
6/6/2021,3795966.84,3084551.9
6/7/2021,3757477.99,3136794.28
6/8/2021,3948452.32,3177527.58
6/9/2021,3733884.76,3009506.21
6/10/2021,3994102.54,3220973.51
6/11/2021,3221511.31,2622379.46
6/12/2021,3618435.07,2920008.48
6/13/2021,3349171.43,2778202.9
6/14/2021,4007931.92,3159812.63
6/15/2021,4162142.95,3326425.2
6/16/2021,4740156.23,3752544.13
6/17/2021,5807751.43,4698668.17
6/18/2021,4316861.14,3463681.18
6/19/2021,3596996.21,3016398.92
6/20/2021,3113780.62,2502341.31
6/21/2021,3454322.45,2831163.45
6/22/2021,3814525.81,3072656.32
6/23/2021,5129834.24,4258385.56
6/24/2021,5015283.26,4491924.42
6/25/2021,3255836.16,2807033.14
6/26/2021,3202321.56,2946230.91
6/27/2021,3938214.81,3832008.26
6/28/2021,4255543.96,4082242.05
6/29/2021,5907160.01,5911751.11
6/30/2021,5094915.79,4949985.1
7/1/2021,4975867.15,5024857.74
7/2/2021,4397949.68,4326458.07
7/3/2021,3132513.38,3101143.37
7/4/2021,730601.15,647312.84
7/5/2021,1878817.85,1927429.12
7/6/2021,1616214.16,1626948.22
7/7/2021,1741509.6,1715092.93
7/8/2021,2563149.38,2518109.42
7/9/2021,2685812.87,2706650.91
7/10/2021,2524108.8,2448068.41
7/11/2021,2592712.85,2553763.2
7/12/2021,3123873.5,3108780
7/13/2021,2650746.43,2549076.58
7/14/2021,2970833.54,2785803.91
7/15/2021,3628282.86,3639556.87
7/16/2021,2768513.94,2780496.25
7/17/2021,2453122.24,2399937.97
7/18/2021,2827723.47,2930478.35
7/19/2021,2859598.56,2696150.18
7/20/2021,3389960.06,3045138.98
7/21/2021,3336465.66,2928248.05
7/22/2021,4388007.92,3796262.13
7/23/2021,4385215.41,3753800.99
7/24/2021,2294305.45,1930929.33
7/25/2021,2549303.61,2173412.06
7/26/2021,3676952.36,2918564.14
7/27/2021,3460197.23,2857159.07
7/28/2021,4046860.27,3235448.81
7/29/2021,5547857.68,4566302.38
7/30/2021,6548042.77,6322433.77
7/31/2021,5256382.47,5446793.9
8/1/2021,3652376.75,4109973.08
8/2/2021,4399616.65,4886236.3
8/3/2021,2422462.49,3359505.36
8/4/2021,1157658.1,1697391.73
8/5/2021,1482037.52,2026425.65
8/6/2021,1591502.8,2374360.64
8/7/2021,1632328.25,2336736.46
8/8/2021,1411882.22,1918090.72
8/9/2021,1376421.76,2167285.81
8/10/2021,1581357.61,2246981.07
8/11/2021,1740229.21,2604985.61
8/12/2021,2480973.68,3548924.53
8/13/2021,2199306.57,3444159.74
8/14/2021,1494099.71,1993428.41
8/15/2021,1862118.62,2645589.05
8/16/2021,2220064.67,3319453.91
8/17/2021,2263302.37,3320429.89
8/18/2021,1875383.97,2630473.94
8/19/2021,2535597.13,3644326.12
8/20/2021,2553183.49,3860236.79
8/21/2021,1453356.23,2098001.94
8/22/2021,1640268.07,2295711.5
8/23/2021,1883869.71,2626041.33
8/24/2021,1836322.27,2808012.6
8/25/2021,1939866.54,2821994.79
8/26/2021,1886569.08,2959216.09
8/27/2021,1662732.77,2371412.62
8/28/2021,1664938.51,2453257.65
8/29/2021,4443078.33,6342118.62
8/30/2021,3996164.3,5499176.03
8/31/2021,3940957.44,5240978.22
9/1/2021,3579634.39,4583108.31
9/2/2021,3917618.96,4722341.9
9/3/2021,1070973.42,1003268.02
9/4/2021,1839742.83,1710231.68
9/5/2021,1682890.37,1626164.36
9/6/2021,2097434.58,1931198.13
9/7/2021,2244132.38,1986738.71
9/8/2021,3716975.63,3437593.72
9/9/2021,2187074.96,2082447.03
9/10/2021,1980857.12,1821707.08
9/11/2021,1547495.48,1455524.4
9/12/2021,2102573.99,1909199.54
9/13/2021,2488502.06,2265837.09
9/14/2021,2715006.68,2532491.32
9/15/2021,3275643.47,3007258.03
9/16/2021,1853200.26,1657780.29
9/17/2021,2031900.2,1889074.28
9/18/2021,1910747.73,1785651.61
9/19/2021,1952437.84,1794752.16
9/20/2021,2307149.39,2140377.91
9/21/2021,3210995.34,2839955.92
9/22/2021,2518917.94,2299264.05
9/23/2021,2220736.52,2001371.7
9/24/2021,2008968.22,1790130.16
9/25/2021,2281967.32,2112780.84
9/26/2021,1602075.57,1461503.99
9/27/2021,3058684.14,2864098.57
9/28/2021,4749132.81,4287087.43
9/29/2021,3184253.74,2793067.38
9/30/2021,3504126.92,3102295.47
10/1/2021,2465559.4,2269641.63
10/2/2021,2584886.96,2309451.71
10/3/2021,920334.15,789349.71
10/4/2021,1043382.83,864297.5
10/5/2021,1440909.2,1238586.01
10/6/2021,1793088.31,1465294.6
10/7/2021,1826196.69,1497790.82
10/8/2021,1613264.94,1325310.58
10/9/2021,1794510.68,1447840.15
10/10/2021,1883117.98,1559914.53
10/11/2021,2300450.29,1848634.77
10/12/2021,1567144.44,1334199.42
10/13/2021,1918678.27,1624278.45
10/14/2021,2148334.67,1733671.89
10/15/2021,1900056.41,1665667.16
10/16/2021,2106301.79,1750771.11
10/17/2021,2495144.25,2124471.09
10/18/2021,2029589.44,1714394.15
10/19/2021,1794195.22,1443278.64
10/20/2021,2748359.42,2249708.28
10/21/2021,1715238.6,1425166.31
10/22/2021,2513749.87,2045877.61
10/23/2021,1853822.02,1521941.02
10/24/2021,2201542.06,1879343.83
10/25/2021,2021989.32,1646748.37
10/26/2021,2162674.08,1776598.49
10/27/2021,2151921.73,1803290.61
10/28/2021,2489853.45,2036708.17
10/29/2021,3746325.95,3090953.59
10/30/2021,3434826.63,2965454.49
10/31/2021,3026687.11,2545466.76
11/1/2021,2926691.09,2398381.34
11/2/2021,3072730.67,2536221.43
11/3/2021,1262904.96,1055921.75
11/4/2021,1344901.28,1136391.76
11/5/2021,1257605.18,1084704.98
11/6/2021,2093872.9,1714441.6
11/7/2021,942802.49,782264.44
11/8/2021,2064680.43,1687466.21
11/9/2021,2462296.67,2100076.52
11/10/2021,1774844.23,1518855.62
11/11/2021,1412638.65,1123822.69
11/12/2021,1777590.33,1460783.5
11/13/2021,1291079.97,1073274.92
11/14/2021,1228705.01,1065683.97
11/15/2021,1206377.91,983743.19
11/16/2021,2106714.51,1725304.97
11/17/2021,1531889.09,1349321.43
11/18/2021,1661241.07,1433114.76
11/19/2021,1253389.32,1095039.04
11/20/2021,1071404.44,1040227.2
11/21/2021,1222908.7,1238315.19
11/22/2021,1558297.56,1613383.51
11/23/2021,1613168.79,1629011.23
11/24/2021,1665269.85,1709718.17
11/25/2021,1278003.36,1305823.05
11/26/2021,970756.2,1019443.98
11/27/2021,1407280.07,1519826.79
11/28/2021,2359645.42,2324536.28
11/29/2021,1830856.99,1894919.03
11/30/2021,2987950.32,3045686.15
12/1/2021,1881588.13,1920538.46
12/2/2021,1911470.99,1996362.17
12/3/2021,586748.17,626899.33
12/4/2021,819389.63,787101.35
12/5/2021,1101768.07,1082761.55
12/6/2021,1167887.5,1132700.46
12/7/2021,708706.53,724333.47
12/8/2021,919265.14,968146.91
12/9/2021,999032.78,1047782.72
12/10/2021,1214991.34,1243394.6
12/11/2021,948995.31,997983.77
12/12/2021,1285064.15,1307106.22
12/13/2021,1112918.62,1168775.11
12/14/2021,1821860.68,1884666.84
12/15/2021,1773908.51,1816537.46
12/16/2021,1771984.63,1846296.05
12/17/2021,1463605.82,1523555.95
12/18/2021,1214550.47,1217310.4
12/19/2021,1546435.59,1510053.63
12/20/2021,1676753.39,1642291.41
12/21/2021,2017237.85,2127476.27
12/22/2021,2327738.57,2283587.28
12/23/2021,2415914.18,2480623.5
12/24/2021,1448810.25,1505101.29
12/25/2021,1120986.7,1156338.1
12/26/2021,1317218.46,1338753.3
12/27/2021,1025037.51,986082.95
12/28/2021,1855064.19,1847193.9
12/29/2021,4065184.9,4208667.7
12/30/2021,3842586.5,3948015.94
12/31/2021,3041203.79,3121467.33
1/1/2022,2932155.47,3019583.5
1/2/2022,2361965,2368851.11
1/3/2022,545563.72,476501.31
1/4/2022,1242319.38,1057834.07
1/5/2022,809977.6,684605.3
1/6/2022,993048.62,827696.4
1/7/2022,1294963.64,1109631.82
1/8/2022,1641747.05,1369252.03
1/9/2022,1706485.37,1491356.56
1/10/2022,2569113.21,2158709.88
1/11/2022,1640806.35,1336967.26
1/12/2022,1775526.5,1506945.6
1/13/2022,1173172.99,946254.56
1/14/2022,1548726.82,1300219.1
1/15/2022,1461990.71,1263054.33
1/16/2022,2064339.13,1781850.02
1/17/2022,1621773.2,1340632.16
1/18/2022,1861205.18,1606509.55
1/19/2022,2020862.53,1738187.82
1/20/2022,1249233.56,1043117.49
1/21/2022,1580948.85,1245282.02
1/22/2022,1758593.8,1468639.94
1/23/2022,1785338.17,1512426.38
1/24/2022,1915906.28,1601822.71
1/25/2022,2471179.3,1957064.07
1/26/2022,2278973.82,1903209.07
1/27/2022,1604489.99,1290075.13
1/28/2022,2792317.48,2306948.5
1/29/2022,3897632.5,3247780.03
1/30/2022,3903300.55,3262713.48
1/31/2022,3159829.55,2627738.4
2/1/2022,3672475.88,3092119.13
2/2/2022,3072419.17,2457270.01
2/3/2022,1056919.3,915391.24
2/4/2022,1135262.35,959597.02
2/5/2022,1325806.77,1094262.79
2/6/2022,1360544.32,1086414.25
2/7/2022,1777072.87,1505671.69
2/8/2022,2324022.32,1858719.97
2/9/2022,2087968.13,1716217.3
2/10/2022,1681958.09,1377183.24
2/11/2022,1868277.55,1450465.3
2/12/2022,2483675.48,2002526.57
2/13/2022,2471088.82,2037847.39
2/14/2022,2477651.08,2066561.36
2/15/2022,2911470.49,2304155.38
2/16/2022,3189077.73,2624063.44
2/17/2022,2365001.98,1930644.21
2/18/2022,2218074.92,1902787.38
2/19/2022,2497284.24,2073056.25
2/20/2022,3274514,2808978.4
2/21/2022,3231879.49,2662096.96
2/22/2022,3646117.64,3080342.28
2/23/2022,3297595.34,2768284.27
2/24/2022,2768850.97,2337359.85
2/25/2022,2943786.98,2445090.2
2/26/2022,6304749.98,4896174.07
2/27/2022,5652340.75,4889448.26
2/28/2022,6007208.86,4942844.92
3/1/2022,4532724.33,3774772.1
3/2/2022,5221766.09,4446394.75
3/3/2022,1113577.08,936517.95
3/4/2022,1265611.41,1001621.35
3/5/2022,1917604.21,1671253.56
3/6/2022,2406752.08,1881208.83
3/7/2022,3077438.94,2603663.56
3/8/2022,3777839.97,3199498.52
3/9/2022,4138590.91,3354044.48
3/10/2022,3544992.79,2897669.69
3/11/2022,3499825.21,2868355.02
3/12/2022,3731020.06,3230097.43
3/13/2022,4026635.22,3346220.86
3/14/2022,4709281.9,3928279.43
3/15/2022,4619237.89,3907599.13
3/16/2022,4519934.96,3787149.37
3/17/2022,5222281.22,4421275.88
3/18/2022,4426435.98,3648313.01
3/19/2022,4313906.61,3587200.12
3/20/2022,4198964.15,3744253.09
3/21/2022,4036051.82,3737447.21
3/22/2022,4626820.15,4342565.79
3/23/2022,5301842.45,4915987.31
3/24/2022,5052034.89,4744310.26
3/25/2022,4122489.22,4014534.97
3/26/2022,4325007.4,4010228.32
3/27/2022,5169170.11,4775502.11
3/28/2022,4855258.01,4607293.73
3/29/2022,4908504.49,4613958.54
3/30/2022,11643208.73,10896036.48
3/31/2022,9233141,8773718.15
4/1/2022,8299060.74,8041756.19
4/2/2022,8289456.22,7808017.19
4/3/2022,6547965.12,6148445.74
4/4/2022,1974536.55,1802524.97
4/5/2022,3017582.3,2782222.29
4/6/2022,2934004.6,2645021.55
4/7/2022,1947894.58,1833343.52
4/8/2022,2516364.3,2311523.71
4/9/2022,3523261.24,3380510.41
4/10/2022,3747690.93,3511278.1
4/11/2022,4187283.4,3982564.11
4/12/2022,4300020.35,4061975.74
4/13/2022,4888627.31,4546028.85
4/14/2022,4670014.27,4407778.78
4/15/2022,4908291.49,4288050.23
4/16/2022,5147946.06,4540748.11
4/17/2022,4470361.38,3877207.22
4/18/2022,3680888.01,2995894.73
4/19/2022,4426735.65,3630694.51
4/20/2022,4874458.71,4017615.85
4/21/2022,2926459,2418771.53
4/22/2022,4609506.19,3890393.56
4/23/2022,4709847.04,3925675.06
4/24/2022,5020542.99,4173556.86
4/25/2022,4873788.42,3954819.04
4/26/2022,5688161.6,4770812.83
4/27/2022,5361513.76,4376745.35
4/28/2022,5590934.3,4645081.23
4/29/2022,7579535.07,6187238.79
4/30/2022,6592777.23,5405333.92
5/1/2022,5680859.44,4706859.17
5/2/2022,4291036.44,3434252.59
5/3/2022,5504853.65,4531490.74
5/4/2022,1792730.62,1492900.17
5/5/2022,3556300.98,2916616.09
5/6/2022,2532060.94,2027456.78
5/7/2022,3620303.23,3000039.1
5/8/2022,2468343.71,1923320.47
5/9/2022,2985986.67,2430054.67
5/10/2022,3668495.19,2955983.75
5/11/2022,4347378.73,3521156.43
5/12/2022,4753134.02,3878195.49
5/13/2022,3479131.38,2953956.65
5/14/2022,4406804.98,3730445.32
5/15/2022,4455089.7,3604418.84
5/16/2022,4323621.35,3469983.75
5/17/2022,4158982.96,3363524.3
5/18/2022,6094171.87,4997123.61
5/19/2022,5824908.18,4737898.72
5/20/2022,2226534.2,1797128.71
5/21/2022,4033154.28,3341369.82
5/22/2022,5000275.74,4124194.76
5/23/2022,3647180.26,3055864.88
5/24/2022,4442598.36,3584450.45
5/25/2022,6573956.43,5501922.55
5/26/2022,6284218.49,5141408.99
5/27/2022,3652675.9,2933129.2
5/28/2022,3223975.84,2664148.14
5/29/2022,5327455.25,4413502.81
5/30/2022,8158502,6931185.72
5/31/2022,8513166.37,6787523.6
6/1/2022,8373363.4,7038218.52
6/2/2022,8325437.52,6796380.79
6/3/2022,6585522.44,5345747.87
6/4/2022,2998952.42,2492875.15
6/5/2022,2945501.79,2481566.23
6/6/2022,3100859,2519872.17
6/7/2022,3673238.8,3096187.02
6/8/2022,3686799.9,3086016.13
6/9/2022,2619038.14,2169844.13
6/10/2022,3369544.01,2830537.04
6/11/2022,4463584.56,3478666.52
6/12/2022,4561669.81,3820200.11
6/13/2022,4221162.05,3579316.15
6/14/2022,4843640.76,3943051
6/15/2022,4969823.53,4197066.37
6/16/2022,4143877.35,3546880.86
6/17/2022,4914374.7,4127718.74
6/18/2022,4817780.87,3824360.06
6/19/2022,3795086.21,3161112.99
6/20/2022,3323030.57,2753309.16
6/21/2022,4271838.09,3517936.59
6/22/2022,5182306.11,4283552.22
6/23/2022,3276933.23,2698817.37
6/24/2022,4334289.08,3840132.24
6/25/2022,3650772.37,3465656.03
6/26/2022,3313898.55,3251613.07
6/27/2022,3481464.68,3545701.77
6/28/2022,5799352.35,5797836.84
6/29/2022,7265484.49,7471904.08
6/30/2022,5503799.91,5548808.71
7/1/2022,5150082.22,5158929.6
7/2/2022,4591824.74,4681370.69
7/3/2022,3487232,3467227.39
7/4/2022,1208545.64,1210803.29
7/5/2022,1079245.09,1067117.75
7/6/2022,2003115.26,1958001.67
7/7/2022,2178171.4,2191625.58
7/8/2022,1881078.1,1982500.01
7/9/2022,1988747.3,2091746.39
7/10/2022,2250020.87,2249417.16
7/11/2022,3085208.06,3120714.69
7/12/2022,3275001.85,3465716.5
7/13/2022,3331997.68,3265956
7/14/2022,3428606.64,3482102.84
7/15/2022,3272104.3,3382105.17
7/16/2022,3060600.17,3054594.29
7/17/2022,3238870.01,3239433.47
7/18/2022,3305333.1,3363292.96
7/19/2022,3101945.44,3019090.18
7/20/2022,3436240.82,3222539.9
7/21/2022,3596036.01,3119249.05
7/22/2022,2771453.13,2364982.84
7/23/2022,4190232.53,3612754.83
7/24/2022,3833852.9,3118207.38
7/25/2022,2614143.21,2099890.98
7/26/2022,3176075.37,2651641.17
7/27/2022,4214912.76,3467925.47
7/28/2022,4859620.98,3942867.94
7/29/2022,3226100.81,2681143.22
7/30/2022,2682461.47,2137462.32
7/31/2022,4622917.86,3735517.99
8/1/2022,4081818.17,3201046.8
8/2/2022,4490226.96,3711709.11
8/3/2022,5085558.26,4209543.55
8/4/2022,4345026.44,3614349.89
8/5/2022,2114789.45,1780212.48
8/6/2022,2325289.52,2017328.21
8/7/2022,2331541.43,1882527.46
8/8/2022,3054473.91,2576748.48
8/9/2022,2488386.71,1932711.49
8/10/2022,2963483.62,2399743.47
8/11/2022,3674343.1,3109434.98
8/12/2022,2787707.25,2241846.4
8/13/2022,1789226.45,1446390.99
8/14/2022,2557373.24,2109123.95
8/15/2022,3869248.63,3309171.5
